term_str,n,p,i,n_chars,max_pos,n_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster,df,idf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,dfidf
altogether,1,1.1878036323035077e-05,16.36134412492953,10,RB,1,{'RB'},0,altogeth,altogeth,altogeth,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
whispered,1,1.1878036323035077e-05,16.36134412492953,9,VBN,1,{'VBN'},0,whisper,whisper,whisp,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
grader,1,1.1878036323035077e-05,16.36134412492953,6,NN,1,{'NN'},0,grader,grader,grad,1,11.940313597145968,0.000759561933660685,2.985078399286492,0.0,2.985078399286492,11.940313597145968
indicators,1,1.1878036323035077e-05,16.36134412492953,10,NNS,1,{'NNS'},0,indic,indic,ind,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
reliable,1,1.1878036323035077e-05,16.36134412492953,8,JJ,1,{'JJ'},0,reliabl,reliabl,rely,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
explicitness,1,1.1878036323035077e-05,16.36134412492953,12,JJ,1,{'JJ'},0,explicit,explicit,explicit,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
laggy,1,1.1878036323035077e-05,16.36134412492953,5,JJ,1,{'JJ'},0,laggi,laggi,laggy,1,11.940313597145968,0.000759561933660685,2.985078399286492,0.0,2.985078399286492,11.940313597145968
cough,1,1.1878036323035077e-05,16.36134412492953,5,JJ,1,{'JJ'},0,cough,cough,cough,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
crocheting,1,1.1878036323035077e-05,16.36134412492953,10,VBG,1,{'VBG'},0,crochet,crochet,crochet,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
involving,1,1.1878036323035077e-05,16.36134412492953,9,VBG,1,{'VBG'},0,involv,involv,involv,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
coconstructing,1,1.1878036323035077e-05,16.36134412492953,14,VBG,1,{'VBG'},0,coconstruct,coconstruct,coconstruct,1,11.940313597145968,0.000759561933660685,2.985078399286492,0.0,2.985078399286492,11.940313597145968
teahcer,1,1.1878036323035077e-05,16.36134412492953,7,NNP,1,{'NNP'},0,teahcer,teahcer,teahc,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
applies,1,1.1878036323035077e-05,16.36134412492953,7,VBZ,1,{'VBZ'},0,appli,appli,apply,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
fan,1,1.1878036323035077e-05,16.36134412492953,3,NN,1,{'NN'},0,fan,fan,fan,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
crucial,1,1.1878036323035077e-05,16.36134412492953,7,JJ,1,{'JJ'},0,crucial,crucial,cruc,1,11.940313597145968,0.000759561933660685,2.985078399286492,0.0,2.985078399286492,11.940313597145968
smarter,1,1.1878036323035077e-05,16.36134412492953,7,JJR,1,{'JJR'},0,smarter,smarter,smart,1,11.940313597145968,0.000759561933660685,2.985078399286492,0.0,2.985078399286492,11.940313597145968
backwards,1,1.1878036323035077e-05,16.36134412492953,9,NNS,1,{'NNS'},0,backward,backward,backward,1,11.940313597145968,0.000759561933660685,2.985078399286492,0.0,2.985078399286492,11.940313597145968
sarcasm,1,1.1878036323035077e-05,16.36134412492953,7,VBN,1,{'VBN'},0,sarcasm,sarcasm,sarcasm,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
letter,1,1.1878036323035077e-05,16.36134412492953,6,NN,1,{'NN'},0,letter,letter,let,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
code,1,1.1878036323035077e-05,16.36134412492953,4,NN,1,{'NN'},0,code,code,cod,1,11.940313597145968,0.00043403539066324854,1.7057590853065667,0.0,1.7057590853065667,11.940313597145968
offering,1,1.1878036323035077e-05,16.36134412492953,8,VBG,1,{'VBG'},0,offer,offer,off,1,11.940313597145968,0.00043403539066324854,1.7057590853065667,0.0,1.7057590853065667,11.940313597145968
outbursts,1,1.1878036323035077e-05,16.36134412492953,9,NNS,1,{'NNS'},0,outburst,outburst,outburst,1,11.940313597145968,0.0003797809668303425,1.492539199643246,0.0,1.492539199643246,11.940313597145968
equally,1,1.1878036323035077e-05,16.36134412492953,7,RB,1,{'RB'},0,equal,equal,eq,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
magnitude,1,1.1878036323035077e-05,16.36134412492953,9,NN,1,{'NN'},0,magnitud,magnitud,magnitud,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
fee,1,1.1878036323035077e-05,16.36134412492953,3,VB,1,{'VB'},0,fee,fee,fee,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
12th,1,1.1878036323035077e-05,16.36134412492953,4,CD,1,{'CD'},0,12th,12th,12th,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
ahahah,1,1.1878036323035077e-05,16.36134412492953,6,NN,1,{'NN'},0,ahahah,ahahah,ahahah,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
learners,1,1.1878036323035077e-05,16.36134412492953,8,NNS,1,{'NNS'},0,learner,learner,learn,1,11.940313597145968,0.0003375830816269711,1.3267015107939963,0.0,1.3267015107939963,11.940313597145968
attentive,1,1.1878036323035077e-05,16.36134412492953,9,JJ,1,{'JJ'},0,attent,attent,at,1,11.940313597145968,0.0003375830816269711,1.3267015107939963,0.0,1.3267015107939963,11.940313597145968
wandavision,1,1.1878036323035077e-05,16.36134412492953,11,NNP,1,{'NNP'},0,wandavis,wandavis,wandavid,1,11.940313597145968,0.0003375830816269711,1.3267015107939963,0.0,1.3267015107939963,11.940313597145968
oppor,1,1.1878036323035077e-05,16.36134412492953,5,NN,1,{'NN'},0,oppor,oppor,op,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
invitation,1,1.1878036323035077e-05,16.36134412492953,10,NN,1,{'NN'},0,invit,invit,invit,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
perceived,1,1.1878036323035077e-05,16.36134412492953,9,VBN,1,{'VBN'},0,perceiv,perceiv,perceiv,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
flustered,1,1.1878036323035077e-05,16.36134412492953,9,VBN,1,{'VBN'},0,fluster,fluster,flust,1,11.940313597145968,0.000759561933660685,2.985078399286492,0.0,2.985078399286492,11.940313597145968
join,1,1.1878036323035077e-05,16.36134412492953,4,VB,1,{'VB'},0,join,join,join,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
authentically,1,1.1878036323035077e-05,16.36134412492953,13,RB,1,{'RB'},0,authent,authent,auth,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
pairing,1,1.1878036323035077e-05,16.36134412492953,7,VBG,1,{'VBG'},0,pair,pair,pair,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
jarring,1,1.1878036323035077e-05,16.36134412492953,7,VBG,1,{'VBG'},0,jar,jar,jar,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
prevent,1,1.1878036323035077e-05,16.36134412492953,7,VB,1,{'VB'},0,prevent,prevent,prev,1,11.940313597145968,0.000759561933660685,2.985078399286492,0.0,2.985078399286492,11.940313597145968
focuses,1,1.1878036323035077e-05,16.36134412492953,7,VBZ,1,{'VBZ'},0,focus,focus,focus,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
chitchat,1,1.1878036323035077e-05,16.36134412492953,8,NNS,1,{'NNS'},0,chitchat,chitchat,chitch,1,11.940313597145968,0.0006076495469285481,2.3880627194291937,0.0,2.3880627194291937,11.940313597145968
weasel,1,1.1878036323035077e-05,16.36134412492953,6,VB,1,{'VB'},0,weasel,weasel,weasel,1,11.940313597145968,0.0006076495469285481,2.3880627194291937,0.0,2.3880627194291937,11.940313597145968
eth,1,1.1878036323035077e-05,16.36134412492953,3,NNP,1,{'NNP'},0,eth,eth,eth,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
offer,1,1.1878036323035077e-05,16.36134412492953,5,VB,1,{'VB'},0,offer,offer,off,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
shakes,1,1.1878036323035077e-05,16.36134412492953,6,NNS,1,{'NNS'},0,shake,shake,shak,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
filter,1,1.1878036323035077e-05,16.36134412492953,6,VB,1,{'VB'},0,filter,filter,filt,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
tips,1,1.1878036323035077e-05,16.36134412492953,4,NNS,1,{'NNS'},0,tip,tip,tip,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
grab,1,1.1878036323035077e-05,16.36134412492953,4,VB,1,{'VB'},0,grab,grab,grab,1,11.940313597145968,0.0003375830816269711,1.3267015107939963,0.0,1.3267015107939963,11.940313597145968
soccer,1,1.1878036323035077e-05,16.36134412492953,6,NN,1,{'NN'},0,soccer,soccer,socc,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
toes,1,1.1878036323035077e-05,16.36134412492953,4,NNS,1,{'NNS'},0,toe,toe,toe,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
sighing,1,1.1878036323035077e-05,16.36134412492953,7,NN,1,{'NN'},0,sigh,sigh,sigh,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
swaying,1,1.1878036323035077e-05,16.36134412492953,7,VBG,1,{'VBG'},0,sway,sway,sway,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
visible,1,1.1878036323035077e-05,16.36134412492953,7,JJ,1,{'JJ'},0,visibl,visibl,vis,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
staring,1,1.1878036323035077e-05,16.36134412492953,7,VBG,1,{'VBG'},0,stare,stare,star,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
solely,1,1.1878036323035077e-05,16.36134412492953,6,RB,1,{'RB'},0,sole,sole,sol,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
handled,1,1.1878036323035077e-05,16.36134412492953,7,VBD,1,{'VBD'},0,handl,handl,handl,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
mentality,1,1.1878036323035077e-05,16.36134412492953,9,NN,1,{'NN'},0,mental,mental,ment,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
teahcer's,1,1.1878036323035077e-05,16.36134412492953,9,NN,1,{'NN'},0,teahcer',teahcer,teahcer's,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
audible,1,1.1878036323035077e-05,16.36134412492953,7,JJ,1,{'JJ'},0,audibl,audibl,aud,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
wrapped,1,1.1878036323035077e-05,16.36134412492953,7,VBD,1,{'VBD'},0,wrap,wrap,wrap,1,11.940313597145968,0.000759561933660685,2.985078399286492,0.0,2.985078399286492,11.940313597145968
teahcher,1,1.1878036323035077e-05,16.36134412492953,8,NN,1,{'NN'},0,teahcher,teahcher,teahch,1,11.940313597145968,0.0006076495469285481,2.3880627194291937,0.0,2.3880627194291937,11.940313597145968
packed,1,1.1878036323035077e-05,16.36134412492953,6,VBD,1,{'VBD'},0,pack,pack,pack,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
affirmative,1,1.1878036323035077e-05,16.36134412492953,11,JJ,1,{'JJ'},0,affirm,affirm,affirm,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
expertise,1,1.1878036323035077e-05,16.36134412492953,9,NN,1,{'NN'},0,expertis,expertis,expert,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
murray's,1,1.1878036323035077e-05,16.36134412492953,8,NNP,1,{'NNP'},0,murray',murray,murray's,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
celebrating,1,1.1878036323035077e-05,16.36134412492953,11,VBG,1,{'VBG'},0,celebr,celebr,celebr,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
flew,1,1.1878036323035077e-05,16.36134412492953,4,VBP,1,{'VBP'},0,flew,flew,flew,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
outstanding,1,1.1878036323035077e-05,16.36134412492953,11,JJ,1,{'JJ'},0,outstand,outstand,outstand,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
relying,1,1.1878036323035077e-05,16.36134412492953,7,VBG,1,{'VBG'},0,reli,reli,rely,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
fiction,1,1.1878036323035077e-05,16.36134412492953,7,NN,1,{'NN'},0,fiction,fiction,fict,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
revision,1,1.1878036323035077e-05,16.36134412492953,8,NN,1,{'NN'},0,revis,revis,revid,1,11.940313597145968,0.000759561933660685,2.985078399286492,0.0,2.985078399286492,11.940313597145968
ya,1,1.1878036323035077e-05,16.36134412492953,2,NNS,1,{'NNS'},0,ya,ya,ya,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
discovered,1,1.1878036323035077e-05,16.36134412492953,10,VBN,1,{'VBN'},0,discov,discov,discov,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
biology,1,1.1878036323035077e-05,16.36134412492953,7,NN,1,{'NN'},0,biolog,biolog,biolog,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
motivation,1,1.1878036323035077e-05,16.36134412492953,10,NN,1,{'NN'},0,motiv,motiv,mot,1,11.940313597145968,0.0003797809668303425,1.492539199643246,0.0,1.492539199643246,11.940313597145968
g,1,1.1878036323035077e-05,16.36134412492953,1,VB,1,{'VB'},0,g,g,g,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
dollars,1,1.1878036323035077e-05,16.36134412492953,7,NNS,1,{'NNS'},0,dollar,dollar,doll,1,11.940313597145968,0.0003797809668303425,1.492539199643246,0.0,1.492539199643246,11.940313597145968
billions,1,1.1878036323035077e-05,16.36134412492953,8,NNS,1,{'NNS'},0,billion,billion,bil,1,11.940313597145968,0.0003797809668303425,1.492539199643246,0.0,1.492539199643246,11.940313597145968
segue,1,1.1878036323035077e-05,16.36134412492953,5,NN,1,{'NN'},0,segu,segu,segu,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
citing,1,1.1878036323035077e-05,16.36134412492953,6,VBG,1,{'VBG'},0,cite,cite,cit,1,11.940313597145968,0.0003797809668303425,1.492539199643246,0.0,1.492539199643246,11.940313597145968
gradually,1,1.1878036323035077e-05,16.36134412492953,9,RB,1,{'RB'},0,gradual,gradual,grad,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
defensive,1,1.1878036323035077e-05,16.36134412492953,9,NN,1,{'NN'},0,defens,defens,defend,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
blame,1,1.1878036323035077e-05,16.36134412492953,5,NN,1,{'NN'},0,blame,blame,blam,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
internet,1,1.1878036323035077e-05,16.36134412492953,8,NNP,1,{'NNP'},0,internet,internet,internet,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
bridge,1,1.1878036323035077e-05,16.36134412492953,6,NN,1,{'NN'},0,bridg,bridg,bridg,1,11.940313597145968,0.0006076495469285481,2.3880627194291937,0.0,2.3880627194291937,11.940313597145968
expert,1,1.1878036323035077e-05,16.36134412492953,6,NN,1,{'NN'},0,expert,expert,expert,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
stimulation,1,1.1878036323035077e-05,16.36134412492953,11,NN,1,{'NN'},0,stimul,stimul,stim,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
heads,1,1.1878036323035077e-05,16.36134412492953,5,NNS,1,{'NNS'},0,head,head,head,1,11.940313597145968,0.0002337113642032877,0.9184856613189206,0.0,0.9184856613189206,11.940313597145968
exemplar,1,1.1878036323035077e-05,16.36134412492953,8,NN,1,{'NN'},0,exemplar,exemplar,exempl,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
literature,1,1.1878036323035077e-05,16.36134412492953,10,NN,1,{'NN'},0,literatur,literatur,lit,1,11.940313597145968,0.0002762043395129763,1.085483054285997,0.0,1.085483054285997,11.940313597145968
smoke,1,1.1878036323035077e-05,16.36134412492953,5,NN,1,{'NN'},0,smoke,smoke,smok,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
refused,1,1.1878036323035077e-05,16.36134412492953,7,VBD,1,{'VBD'},0,refus,refus,refus,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
sensitive,1,1.1878036323035077e-05,16.36134412492953,9,JJ,1,{'JJ'},0,sensit,sensit,sensit,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
inventor,1,1.1878036323035077e-05,16.36134412492953,8,NN,1,{'NN'},0,inventor,inventor,inv,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
introduced,1,1.1878036323035077e-05,16.36134412492953,10,VBN,1,{'VBN'},0,introduc,introduc,introduc,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
establishment,1,1.1878036323035077e-05,16.36134412492953,13,NN,1,{'NN'},0,establish,establish,est,1,11.940313597145968,0.00043403539066324854,1.7057590853065667,0.0,1.7057590853065667,11.940313597145968
business,1,1.1878036323035077e-05,16.36134412492953,8,NN,1,{'NN'},0,busi,busi,busy,1,11.940313597145968,0.00043403539066324854,1.7057590853065667,0.0,1.7057590853065667,11.940313597145968
23,1,1.1878036323035077e-05,16.36134412492953,2,CD,1,{'CD'},0,23,23,23,1,11.940313597145968,0.000759561933660685,2.985078399286492,0.0,2.985078399286492,11.940313597145968
empathetically,1,1.1878036323035077e-05,16.36134412492953,14,RB,1,{'RB'},0,empathet,empathet,empathet,1,11.940313597145968,0.00043403539066324854,1.7057590853065667,0.0,1.7057590853065667,11.940313597145968
tricks,1,1.1878036323035077e-05,16.36134412492953,6,NNS,1,{'NNS'},0,trick,trick,trick,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
